battery_id,day,voltage,temperature,cycle_count,depth_of_discharge,fast_charge_freq,capacity_pct,internal_resistance_mohm,ambient_temperature
BATT-010,36,349.16,32.54,66,49.73,0.0,99.17,32.31,29.91
BATT-010,37,350.16,32.98,68,56.12,0.101,99.15,32.68,29.27
BATT-010,38,349.16,35.43,70,62.43,0.131,99.12,31.06,31.41
BATT-010,39,349.69,31.87,71,50.27,0.246,99.09,33.11,28.97
BATT-010,40,348.79,32.27,73,67.64,0.0,99.07,32.17,30.54
BATT-010,41,350.54,29.3,75,61.98,0.063,99.04,33.31,27.65
BATT-010,42,349.67,34.46,76,61.25,0.0,99.02,33.25,32.6
BATT-010,43,350.19,37.45,78,59.22,0.0,98.99,33.02,33.14
BATT-010,44,348.66,33.62,80,52.62,0.08,98.96,32.26,31.57
BATT-010,45,349.77,37.01,82,55.27,0.163,98.94,33.13,34.25
BATT-010,46,350.08,34.96,84,61.34,0.193,98.92,33.57,33.58
BATT-010,47,347.98,33.6,86,55.26,0.054,98.89,33.1,32.32
BATT-010,48,350.54,33.94,87,60.3,0.15,98.87,32.74,31.48
BATT-010,49,348.6,33.28,89,53.78,0.08,98.85,33.28,31.18
BATT-010,50,349.76,34.77,91,61.88,0.141,98.84,32.08,32.59
BATT-010,51,351.01,32.53,93,62.33,0.189,98.81,34.16,31.58
BATT-010,52,350.34,35.01,94,49.41,0.081,98.79,31.0,32.66
BATT-010,53,348.38,36.79,97,59.58,0.182,98.77,32.76,32.81
BATT-010,54,349.42,33.15,98,50.04,0.0,98.74,32.36,31.58
BATT-010,55,350.54,36.93,100,48.01,0.149,98.72,32.16,33.61
BATT-010,56,348.89,30.63,102,55.61,0.179,98.7,33.15,31.66
BATT-010,57,349.25,33.7,104,75.95,0.171,98.68,31.76,32.08
BATT-010,58,349.22,31.14,106,63.82,0.001,98.65,35.08,30.62
BATT-010,59,349.97,35.38,108,67.52,0.08,98.63,31.63,31.71
BATT-010,60,348.28,38.7,109,62.82,0.12,98.6,32.07,35.39
BATT-010,61,350.0,32.24,111,60.4,0.132,98.57,32.03,30.84
BATT-010,62,348.99,35.6,113,64.54,0.106,98.55,33.32,32.88
BATT-010,63,349.48,35.21,116,55.33,0.211,98.53,34.17,31.58
BATT-010,64,349.3,32.76,117,62.0,0.0,98.5,33.73,28.97
BATT-010,65,349.95,35.19,119,66.23,0.077,98.48,34.71,33.16
BATT-010,66,349.44,31.74,121,63.37,0.0,98.46,32.45,31.52
BATT-010,67,350.6,34.4,123,66.63,0.146,98.44,33.98,32.86
BATT-010,68,350.24,37.09,124,60.27,0.141,98.41,33.06,33.9
BATT-010,69,348.8,37.32,126,69.32,0.364,98.39,33.63,32.79
BATT-010,70,350.52,35.34,128,57.92,0.178,98.37,34.56,32.96
BATT-010,71,349.67,33.01,130,71.88,0.123,98.34,31.81,31.19
BATT-010,72,349.55,38.41,131,62.61,0.117,98.32,35.53,33.58
BATT-010,73,350.08,35.09,133,56.87,0.071,98.29,33.43,32.26
BATT-010,74,348.56,30.77,135,52.1,0.107,98.28,32.0,29.56
BATT-010,75,348.28,36.13,137,54.32,0.118,98.25,32.96,33.82
BATT-010,76,349.4,37.73,139,53.42,0.0,98.23,33.79,34.3
BATT-010,77,348.89,37.2,140,58.64,0.112,98.21,33.04,34.84
BATT-010,78,351.03,39.12,142,51.53,0.104,98.19,31.71,35.89
BATT-010,79,348.75,34.64,144,66.93,0.237,98.16,33.91,33.81
BATT-010,80,349.38,34.44,146,59.84,0.086,98.14,33.13,33.44
BATT-010,81,349.49,36.01,148,59.59,0.035,98.12,34.55,34.32
BATT-010,82,350.32,33.51,149,52.18,0.118,98.09,32.87,31.37
BATT-010,83,348.53,32.96,151,54.56,0.102,98.07,36.24,30.2
BATT-010,84,348.03,35.07,153,45.85,0.086,98.05,34.52,32.0
BATT-010,85,350.43,39.54,155,68.88,0.0,98.03,34.25,34.64
BATT-010,86,349.37,33.43,157,50.67,0.084,98.01,34.71,31.74
BATT-010,87,349.95,35.56,158,51.12,0.05,98.0,32.29,33.44
BATT-010,88,349.98,35.33,160,67.65,0.079,97.97,33.66,33.61
BATT-010,89,350.11,36.63,162,61.5,0.155,97.95,35.97,33.12
BATT-010,90,348.97,34.4,164,59.9,0.042,97.93,33.91,30.84
BATT-010,91,348.75,35.25,166,61.21,0.079,97.91,34.21,33.27
BATT-010,92,347.66,36.62,168,64.9,0.14,97.88,33.85,32.13
BATT-010,93,348.45,37.03,169,59.77,0.075,97.85,35.84,35.31
BATT-010,94,349.29,37.92,171,49.91,0.305,97.83,34.17,34.46
BATT-010,95,348.67,36.06,173,63.57,0.116,97.81,33.2,32.17
BATT-010,96,348.31,36.47,175,61.71,0.0,97.78,37.08,35.4
BATT-010,97,349.26,36.27,177,66.2,0.029,97.76,33.17,33.26
BATT-010,98,350.28,29.94,179,51.68,0.021,97.73,34.49,30.23
BATT-010,99,349.15,35.87,181,54.8,0.03,97.71,33.79,32.61
BATT-010,100,348.28,36.5,183,61.52,0.139,97.68,33.97,35.18
BATT-010,101,350.2,34.48,184,53.5,0.008,97.66,33.66,31.48
BATT-010,102,348.55,35.78,186,45.05,0.07,97.63,34.22,32.6
BATT-010,103,350.35,34.2,188,60.36,0.188,97.61,35.79,30.65
BATT-010,104,348.95,34.19,190,64.54,0.055,97.59,32.94,30.87
BATT-010,105,349.23,33.9,192,58.4,0.15,97.57,36.14,31.41
BATT-010,106,350.39,32.85,193,62.46,0.0,97.54,36.01,30.81
BATT-010,107,348.05,34.06,195,61.59,0.067,97.52,35.47,31.7
BATT-010,108,348.29,36.53,197,59.23,0.025,97.5,35.13,35.22
BATT-010,109,348.86,34.76,199,59.99,0.12,97.48,35.31,32.54
BATT-010,110,349.0,35.89,201,67.27,0.014,97.46,36.5,33.75
BATT-010,111,351.22,35.83,203,53.39,0.262,97.43,33.38,34.19
BATT-010,112,348.39,31.55,205,63.81,0.0,97.42,35.88,30.87
BATT-010,113,348.05,32.41,206,52.09,0.187,97.4,34.45,31.26
BATT-010,114,348.33,32.91,208,54.4,0.167,97.37,36.07,33.63
BATT-010,115,349.26,33.63,209,66.35,0.121,97.34,34.67,31.5
BATT-010,116,349.46,36.27,211,51.91,0.101,97.32,36.04,33.48
BATT-010,117,348.49,34.66,213,57.72,0.245,97.3,33.82,34.92
BATT-010,118,349.06,32.85,215,73.34,0.294,97.27,33.72,30.19
BATT-010,119,350.59,34.11,217,65.33,0.08,97.25,35.34,31.81
BATT-010,120,349.06,33.27,219,54.75,0.109,97.23,36.93,32.01
BATT-010,121,349.28,33.49,220,55.78,0.052,97.21,36.07,31.49
BATT-010,122,350.53,34.81,222,58.15,0.003,97.19,36.1,31.33
BATT-010,123,348.45,32.93,224,67.04,0.133,97.17,36.47,31.47
BATT-010,124,348.39,34.66,226,53.16,0.116,97.15,35.24,32.15
BATT-010,125,348.62,35.16,228,52.8,0.0,97.13,36.29,32.39
BATT-010,126,348.56,35.14,230,63.45,0.133,97.11,35.14,33.53
BATT-010,127,347.52,35.46,232,49.09,0.119,97.09,35.44,32.03
BATT-010,128,349.08,36.53,233,53.71,0.048,97.07,35.59,33.7
BATT-010,129,349.14,33.27,235,58.66,0.043,97.04,35.28,31.1
BATT-010,130,348.81,34.93,237,58.97,0.13,97.01,35.81,30.14
BATT-010,131,349.14,34.89,239,50.98,0.225,96.99,35.67,31.44
BATT-010,132,349.14,33.29,240,61.29,0.128,96.96,35.27,32.55
BATT-010,133,347.87,35.14,242,62.49,0.159,96.94,35.88,33.1
BATT-010,134,349.15,38.85,244,55.2,0.03,96.91,36.22,33.96
BATT-010,135,349.36,33.61,246,69.14,0.063,96.89,35.01,32.16
BATT-010,136,347.63,35.3,248,61.21,0.145,96.87,36.56,32.81
BATT-010,137,350.07,37.34,249,53.14,0.0,96.84,35.69,33.68
BATT-010,138,347.9,33.49,251,68.9,0.113,96.82,36.43,30.41
BATT-010,139,347.97,34.44,253,56.03,0.136,96.8,35.61,31.22
BATT-010,140,349.03,38.8,255,60.25,0.093,96.77,37.37,35.64
BATT-010,141,349.29,35.17,256,56.25,0.122,96.75,37.31,32.71
BATT-010,142,349.48,33.78,258,62.92,0.101,96.73,35.34,32.14
BATT-010,143,349.3,35.53,260,56.28,0.047,96.7,36.96,32.67
BATT-010,144,348.42,31.3,262,56.65,0.002,96.68,37.93,29.27
BATT-010,145,348.92,32.2,263,58.21,0.089,96.66,35.57,30.25
BATT-010,146,348.57,33.56,265,56.16,0.201,96.64,35.69,29.65
BATT-010,147,348.95,33.79,267,65.6,0.178,96.61,37.34,31.74
BATT-010,148,348.86,34.63,269,51.63,0.069,96.6,35.33,30.5
BATT-010,149,348.4,33.83,270,58.95,0.067,96.58,35.89,31.14
BATT-010,150,348.52,32.74,272,59.71,0.061,96.56,35.69,30.47
BATT-010,151,347.3,29.05,274,58.42,0.061,96.53,37.49,28.44
BATT-010,152,349.44,36.7,275,64.98,0.119,96.51,36.1,32.15
BATT-010,153,349.01,30.54,277,50.15,0.181,96.48,36.55,28.12
BATT-010,154,346.92,29.77,279,62.58,0.277,96.46,36.13,29.61
BATT-010,155,349.39,32.09,281,51.7,0.03,96.44,38.06,28.67
BATT-010,156,348.7,31.64,283,56.12,0.148,96.42,36.09,29.26
BATT-010,157,347.99,32.32,285,51.09,0.14,96.39,35.59,30.82
BATT-010,158,347.91,35.67,286,57.18,0.07,96.37,35.59,32.31
BATT-010,159,348.17,27.93,288,55.7,0.014,96.35,37.77,28.05
BATT-010,160,347.97,31.21,290,69.0,0.118,96.33,37.88,29.5
BATT-010,161,348.07,29.78,292,60.62,0.266,96.31,38.4,27.64
BATT-010,162,350.06,32.58,294,61.81,0.118,96.29,35.93,29.3
BATT-010,163,348.99,34.92,296,52.53,0.033,96.27,37.0,30.25
BATT-010,164,350.31,33.41,297,63.61,0.084,96.24,39.7,31.23
BATT-010,165,348.86,29.72,299,69.0,0.005,96.22,37.01,26.83
BATT-010,166,349.13,35.95,301,64.39,0.098,96.19,36.8,30.77
BATT-010,167,347.96,30.85,303,51.3,0.151,96.17,37.37,28.42
BATT-010,168,348.52,30.89,304,56.39,0.041,96.16,37.96,27.99
BATT-010,169,348.58,31.04,306,59.82,0.0,96.13,37.98,29.85
BATT-010,170,349.14,35.01,308,55.71,0.118,96.11,36.89,30.62
BATT-010,171,348.59,31.18,310,74.37,0.056,96.09,36.96,29.46
BATT-010,172,348.9,30.6,311,56.28,0.036,96.06,37.29,27.9
BATT-010,173,348.87,32.0,313,58.91,0.036,96.04,36.9,29.33
BATT-010,174,348.37,30.84,315,55.57,0.128,96.02,36.43,28.32
BATT-010,175,348.27,32.24,317,60.56,0.064,96.0,39.52,30.25
BATT-010,176,348.05,33.56,318,67.47,0.171,95.97,37.35,30.89
BATT-010,177,349.45,34.91,320,59.86,0.172,95.95,37.45,30.72
BATT-010,178,348.33,33.82,322,57.86,0.075,95.93,37.51,29.11
BATT-010,179,348.83,33.01,324,52.73,0.055,95.91,37.79,30.75
BATT-010,180,348.43,29.45,326,66.43,0.107,95.88,38.35,27.47
BATT-010,181,349.4,33.22,328,58.31,0.085,95.86,37.49,31.6
BATT-010,182,346.95,32.44,329,58.05,0.0,95.84,39.13,27.32
BATT-010,183,348.78,28.31,331,45.14,0.249,95.82,38.62,25.75
BATT-010,184,347.53,34.32,333,58.41,0.153,95.8,37.87,30.77
BATT-010,185,348.84,30.72,335,56.77,0.059,95.78,37.44,27.59
BATT-010,186,348.4,33.4,337,48.22,0.0,95.75,39.24,28.76
BATT-010,187,347.32,29.15,339,65.11,0.082,95.73,38.03,26.97
BATT-010,188,348.77,33.32,341,55.96,0.049,95.71,36.99,31.99
BATT-010,189,348.67,35.4,343,70.55,0.091,95.69,39.29,31.11
BATT-010,190,348.3,33.96,345,67.66,0.0,95.66,37.59,30.63
BATT-010,191,348.39,31.26,347,54.85,0.059,95.64,39.22,28.38
BATT-010,192,348.59,33.61,349,67.39,0.063,95.61,35.89,29.65
BATT-010,193,349.4,30.97,350,68.84,0.081,95.59,38.08,28.03
BATT-010,194,348.19,33.72,352,55.82,0.077,95.56,39.66,29.72
BATT-010,195,349.25,30.03,354,52.98,0.1,95.54,38.54,27.36
BATT-010,196,348.4,33.61,356,46.24,0.218,95.51,39.18,30.28
BATT-010,197,349.46,30.1,357,61.45,0.055,95.5,37.71,27.15
BATT-010,198,348.23,29.35,359,53.33,0.023,95.48,38.99,27.25
BATT-010,199,347.88,29.23,361,61.63,0.0,95.45,38.69,27.0
BATT-010,200,347.52,29.96,362,55.76,0.055,95.43,38.98,27.93
BATT-010,201,348.37,29.68,364,54.49,0.0,95.41,40.81,26.99
BATT-010,202,347.75,30.21,366,55.8,0.173,95.39,40.11,28.24
BATT-010,203,349.5,29.58,368,51.37,0.089,95.37,39.63,26.72
BATT-010,204,347.67,31.39,370,55.8,0.171,95.34,39.69,28.56
BATT-010,205,347.81,32.22,371,54.75,0.214,95.32,38.02,29.59
BATT-010,206,348.82,30.02,373,59.09,0.027,95.3,38.5,27.36
BATT-010,207,349.3,32.37,375,59.8,0.068,95.28,37.47,30.51
BATT-010,208,348.93,30.96,377,52.74,0.203,95.26,37.77,28.81
BATT-010,209,349.18,31.02,379,65.78,0.111,95.24,38.19,30.27
BATT-010,210,348.26,29.21,381,58.21,0.138,95.22,39.09,26.9
BATT-010,211,348.27,25.89,383,68.19,0.179,95.2,37.93,24.44
BATT-010,212,349.92,28.34,385,60.62,0.168,95.17,39.16,25.81
BATT-010,213,349.65,27.62,386,59.59,0.129,95.15,39.09,25.91
BATT-010,214,348.87,25.7,388,56.23,0.208,95.13,38.14,25.32
BATT-010,215,349.17,28.08,390,62.86,0.091,95.1,40.85,23.4
BATT-010,216,348.97,30.37,392,59.37,0.138,95.08,38.03,28.17
BATT-010,217,347.31,27.66,394,64.32,0.082,95.06,40.52,23.79
BATT-010,218,348.23,29.82,396,68.8,0.178,95.03,37.19,27.91
BATT-010,219,349.45,33.87,397,54.81,0.04,95.01,39.35,29.74
BATT-010,220,348.82,26.52,399,62.85,0.0,94.98,38.34,25.24
BATT-010,221,348.18,29.54,401,62.68,0.149,94.96,38.93,26.93
BATT-010,222,349.43,27.04,403,61.92,0.015,94.93,41.44,25.7
BATT-010,223,348.51,32.51,405,56.57,0.007,94.9,39.34,27.48
BATT-010,224,348.81,26.58,406,56.69,0.197,94.87,38.63,24.4
BATT-010,225,348.5,29.2,408,55.67,0.174,94.85,40.26,25.94
BATT-010,226,348.62,30.65,410,55.55,0.069,94.83,39.45,27.77
BATT-010,227,348.68,28.37,412,54.13,0.0,94.81,39.99,25.96
BATT-010,228,349.22,26.49,414,58.55,0.139,94.79,38.97,23.54
BATT-010,229,349.31,31.59,416,54.63,0.149,94.76,39.06,27.8
BATT-010,230,347.8,27.04,418,61.79,0.138,94.73,39.2,23.94
BATT-010,231,348.43,28.55,419,59.51,0.134,94.71,40.83,25.96
BATT-010,232,349.16,29.62,421,60.19,0.082,94.69,39.84,26.67
BATT-010,233,348.03,30.27,423,57.53,0.063,94.66,39.07,25.93
BATT-010,234,347.07,31.52,425,59.59,0.008,94.63,40.33,29.51
BATT-010,235,347.39,27.33,426,57.69,0.04,94.61,40.28,26.76
BATT-010,236,347.43,26.64,428,63.85,0.122,94.58,40.83,25.31
BATT-010,237,347.73,27.88,430,56.52,0.123,94.56,39.82,26.48
BATT-010,238,347.49,27.39,432,61.43,0.159,94.54,40.26,25.85
BATT-010,239,348.9,27.14,434,51.33,0.0,94.52,40.79,25.56
BATT-010,240,347.85,28.22,436,63.44,0.0,94.5,39.4,25.82
BATT-010,241,349.07,27.44,438,55.82,0.066,94.47,41.34,24.76
BATT-010,242,347.16,28.36,440,53.7,0.015,94.46,40.5,25.7
BATT-010,243,347.77,26.28,442,52.34,0.111,94.43,39.42,24.58
BATT-010,244,348.13,25.88,444,51.86,0.0,94.41,39.46,22.46
BATT-010,245,348.68,29.95,446,56.28,0.191,94.38,40.52,26.98
BATT-010,246,348.94,28.4,448,68.16,0.031,94.36,40.11,24.39
BATT-010,247,347.58,28.69,449,55.31,0.224,94.33,41.47,25.42
BATT-010,248,348.8,26.11,451,45.92,0.138,94.31,40.46,24.03
BATT-010,249,346.65,27.78,453,61.36,0.012,94.29,41.09,24.05
BATT-010,250,348.69,26.26,455,52.49,0.264,94.27,39.97,23.56
BATT-010,251,346.91,29.74,457,64.06,0.118,94.25,40.84,26.51
BATT-010,252,348.34,30.0,458,56.65,0.11,94.22,42.22,26.85
BATT-010,253,348.87,27.38,460,57.53,0.091,94.2,40.8,25.07
BATT-010,254,348.67,26.74,462,66.36,0.134,94.18,40.43,24.21
BATT-010,255,346.64,24.75,464,62.88,0.138,94.16,40.16,22.45
BATT-010,256,347.59,27.73,466,51.69,0.027,94.14,41.04,26.16
BATT-010,257,348.51,24.21,468,52.58,0.079,94.12,42.51,23.93
BATT-010,258,348.48,24.98,469,48.47,0.106,94.09,39.78,23.25
BATT-010,259,348.14,27.58,471,74.79,0.143,94.07,41.13,24.95
BATT-010,260,346.15,27.9,472,54.0,0.144,94.05,39.51,24.38
BATT-010,261,348.87,25.82,474,66.19,0.109,94.02,40.85,22.59
BATT-010,262,349.0,24.93,475,55.98,0.052,94.0,41.57,22.78
BATT-010,263,348.02,27.09,477,52.69,0.048,93.97,39.78,25.34
BATT-010,264,348.07,26.09,479,59.3,0.001,93.95,40.95,23.84
BATT-010,265,348.27,27.03,481,57.21,0.144,93.92,41.74,25.58
BATT-010,266,349.03,25.34,483,63.98,0.047,93.9,41.62,25.02
BATT-010,267,348.05,27.25,485,64.06,0.081,93.87,41.88,26.36
BATT-010,268,347.69,27.34,487,55.63,0.115,93.85,40.6,23.54
BATT-010,269,348.14,29.41,489,50.53,0.097,93.83,41.91,25.13
BATT-010,270,347.82,28.91,491,51.99,0.096,93.8,41.06,25.73
BATT-010,271,347.82,26.2,492,45.48,0.024,93.78,42.41,23.83
BATT-010,272,346.4,27.49,494,57.53,0.118,93.76,39.42,26.45
BATT-010,273,348.23,24.53,495,59.1,0.071,93.73,41.5,22.26
BATT-010,274,348.74,26.55,497,52.32,0.089,93.71,41.92,23.51
BATT-010,275,348.61,25.46,499,51.59,0.189,93.69,43.21,22.2
BATT-010,276,348.54,26.77,501,59.08,0.137,93.67,41.99,23.65
BATT-010,277,347.73,28.17,502,55.38,0.051,93.64,42.13,24.53
BATT-010,278,347.89,30.38,504,57.89,0.084,93.63,42.35,26.01
BATT-010,279,348.71,26.56,505,56.97,0.224,93.6,43.27,24.54
BATT-010,280,348.45,29.12,507,60.66,0.072,93.58,41.68,23.88
BATT-010,281,348.93,22.87,509,55.78,0.099,93.55,40.71,22.46
BATT-010,282,347.2,24.62,511,56.24,0.149,93.53,40.56,22.97
BATT-010,283,347.18,27.89,513,47.88,0.114,93.51,42.85,25.26
BATT-010,284,347.45,29.11,515,58.87,0.066,93.48,42.46,26.13
BATT-010,285,346.96,26.44,517,59.7,0.037,93.46,42.01,24.19
BATT-010,286,346.65,28.58,519,58.11,0.095,93.44,41.73,26.65
BATT-010,287,348.07,28.05,521,70.64,0.149,93.41,42.54,23.42
BATT-010,288,348.01,26.16,523,60.15,0.202,93.39,42.61,24.28
BATT-010,289,347.87,25.83,525,58.23,0.0,93.36,42.93,24.42
BATT-010,290,347.95,31.31,526,62.17,0.237,93.34,41.38,27.19
BATT-010,291,346.49,28.39,528,71.85,0.073,93.32,40.77,25.11
BATT-010,292,347.27,25.76,530,60.69,0.17,93.29,41.67,22.24
BATT-010,293,347.41,29.01,532,45.83,0.037,93.27,41.27,26.38
BATT-010,294,347.67,28.8,534,61.76,0.0,93.25,41.26,27.74
BATT-010,295,346.46,27.14,535,53.9,0.0,93.22,44.28,24.62
BATT-010,296,346.88,24.59,537,47.64,0.07,93.2,40.47,23.68
BATT-010,297,347.26,29.02,539,69.36,0.138,93.18,43.26,26.34
BATT-010,298,348.45,31.1,540,68.06,0.099,93.15,43.74,28.02
BATT-010,299,347.8,29.88,542,53.74,0.076,93.13,43.86,26.37
BATT-010,300,348.41,25.03,544,53.78,0.186,93.11,43.18,22.7
BATT-010,301,347.48,29.47,546,60.13,0.096,93.09,44.27,26.29
BATT-010,302,347.58,27.32,547,53.86,0.119,93.07,44.76,25.8
BATT-010,303,347.96,27.19,549,58.36,0.345,93.04,42.73,23.79
BATT-010,304,347.42,30.29,551,54.89,0.096,93.02,43.51,27.19
BATT-010,305,347.05,27.57,553,56.77,0.041,93.0,44.39,25.95
BATT-010,306,346.35,30.25,555,50.75,0.135,92.98,42.28,27.3
BATT-010,307,347.06,27.29,557,64.13,0.155,92.95,42.94,23.77
BATT-010,308,348.19,28.5,558,66.39,0.12,92.93,42.61,25.99
BATT-010,309,348.52,25.7,560,58.57,0.109,92.9,43.75,24.09
BATT-010,310,346.89,28.45,562,58.95,0.215,92.87,41.44,25.84
BATT-010,311,346.11,30.71,564,62.95,0.205,92.84,44.82,27.73
BATT-010,312,348.23,25.01,565,59.18,0.087,92.82,43.97,23.41
BATT-010,313,347.53,24.96,567,69.55,0.045,92.79,44.07,23.54
BATT-010,314,346.39,30.02,569,51.27,0.131,92.77,41.16,27.07
BATT-010,315,344.97,28.91,571,64.34,0.044,92.74,42.52,25.66
BATT-010,316,346.68,32.06,573,58.49,0.167,92.72,45.1,27.48
BATT-010,317,347.08,27.65,575,52.44,0.13,92.71,43.45,24.56
BATT-010,318,346.52,27.11,577,72.65,0.31,92.68,41.95,25.89
BATT-010,319,347.98,31.36,579,73.48,0.214,92.66,43.95,26.9
BATT-010,320,346.77,29.71,580,57.92,0.01,92.63,44.44,26.23
BATT-010,321,347.43,23.7,582,61.84,0.055,92.62,44.33,23.28
BATT-010,322,349.31,31.64,584,56.34,0.0,92.59,43.69,30.24
BATT-010,323,347.5,28.32,586,57.31,0.0,92.57,45.01,26.38
BATT-010,324,347.3,27.37,588,52.38,0.105,92.55,43.22,24.1
BATT-010,325,347.31,26.68,590,51.49,0.001,92.53,44.5,26.63
BATT-010,326,347.91,29.17,592,70.24,0.228,92.51,44.13,26.86
BATT-010,327,347.81,30.97,594,58.94,0.189,92.49,43.9,27.76
BATT-010,328,346.56,27.31,596,59.48,0.075,92.46,43.7,27.71
BATT-010,329,347.02,29.23,598,54.31,0.07,92.44,43.77,26.06
BATT-010,330,346.81,27.15,600,60.31,0.215,92.42,44.19,23.85
BATT-010,331,347.11,28.77,601,50.15,0.233,92.4,43.9,27.18
BATT-010,332,348.79,25.36,603,54.53,0.022,92.38,44.96,24.08
BATT-010,333,347.82,30.0,605,51.97,0.011,92.36,43.73,28.43
BATT-010,334,347.25,25.32,607,66.93,0.072,92.33,45.87,25.56
BATT-010,335,348.31,29.78,608,49.26,0.131,92.31,43.76,27.68
BATT-010,336,347.45,28.45,610,52.1,0.055,92.3,45.29,25.8
BATT-010,337,345.98,27.31,612,46.89,0.132,92.27,45.38,26.1
BATT-010,338,348.62,29.1,613,53.83,0.252,92.25,44.63,25.7
BATT-010,339,347.15,30.57,616,56.41,0.0,92.23,44.57,28.04
BATT-010,340,345.47,28.78,618,65.04,0.061,92.21,43.81,26.09
BATT-010,341,345.98,30.27,619,57.84,0.0,92.18,44.06,28.24
BATT-010,342,348.16,29.43,622,56.71,0.029,92.16,44.84,26.26
BATT-010,343,345.98,30.59,623,60.97,0.073,92.14,44.61,26.87
BATT-010,344,348.32,29.35,625,56.51,0.038,92.11,45.88,27.33
BATT-010,345,347.3,30.76,627,73.63,0.138,92.09,44.3,27.57
BATT-010,346,347.79,29.22,628,55.63,0.108,92.06,44.4,26.02
BATT-010,347,347.01,31.38,631,61.65,0.12,92.04,43.18,28.53
BATT-010,348,347.62,31.24,632,64.13,0.072,92.02,45.52,27.13
BATT-010,349,347.45,30.12,634,55.45,0.079,92.0,45.46,28.42
BATT-010,350,347.16,29.65,636,60.16,0.068,91.97,45.94,27.65
BATT-010,351,346.33,30.27,638,56.17,0.076,91.95,46.04,28.62
BATT-010,352,347.46,30.34,640,60.82,0.13,91.92,45.83,27.19
BATT-010,353,345.71,28.84,641,59.78,0.0,91.9,45.92,26.69
BATT-010,354,347.9,30.31,643,58.33,0.119,91.87,45.74,28.58
BATT-010,355,347.31,31.36,645,52.24,0.027,91.85,45.94,27.26
BATT-010,356,347.51,34.5,647,70.35,0.069,91.83,43.37,30.26
BATT-010,357,345.04,30.34,648,62.69,0.0,91.8,44.16,28.24
BATT-010,358,346.22,27.21,650,49.64,0.068,91.78,44.04,26.15
BATT-010,359,346.71,31.69,652,56.65,0.119,91.76,46.61,27.4
BATT-010,360,347.65,29.75,654,49.76,0.133,91.74,44.58,26.85
BATT-010,361,346.35,32.87,656,63.74,0.001,91.72,44.78,30.02
BATT-010,362,349.13,32.18,657,59.04,0.129,91.69,45.46,29.64
BATT-010,363,346.87,30.09,659,59.2,0.187,91.67,44.25,28.46
BATT-010,364,346.27,31.07,661,54.12,0.057,91.65,45.91,29.06
BATT-010,365,346.92,31.66,663,57.28,0.096,91.63,43.44,28.56
BATT-011,1,350.58,31.01,2,61.43,0.302,99.96,33.27,29.85
BATT-011,2,349.31,32.22,4,48.36,0.263,99.93,33.18,29.57
BATT-011,3,350.02,33.25,6,51.18,0.208,99.89,34.15,32.94
BATT-011,4,350.94,34.21,7,55.58,0.371,99.85,31.41,32.26
BATT-011,5,349.29,34.14,9,61.29,0.335,99.8,31.48,32.33
BATT-011,6,349.15,36.33,11,52.17,0.316,99.77,32.19,33.54
BATT-011,7,349.61,33.29,12,55.17,0.401,99.73,32.97,32.42
BATT-011,8,349.54,31.14,14,51.43,0.376,99.69,32.45,30.16
BATT-011,9,349.04,33.29,16,55.57,0.319,99.66,31.78,32.89
BATT-011,10,349.95,31.43,18,61.7,0.584,99.62,32.88,30.21
BATT-011,11,349.98,33.29,19,56.06,0.422,99.58,32.85,31.25
BATT-011,12,350.21,31.95,21,53.28,0.536,99.54,33.85,31.97
BATT-011,13,349.17,33.22,22,55.22,0.307,99.51,33.12,31.88
BATT-011,14,349.06,31.88,24,50.62,0.36,99.46,31.25,29.48
BATT-011,15,349.7,32.47,25,49.45,0.241,99.42,33.61,30.78
BATT-011,16,349.59,34.13,27,62.64,0.314,99.38,34.88,32.27
BATT-011,17,349.59,31.73,28,65.25,0.294,99.34,33.4,31.45
BATT-011,18,349.19,35.81,30,44.67,0.58,99.3,34.43,34.12
BATT-011,19,350.01,36.26,32,58.91,0.285,99.27,33.0,34.45
BATT-011,20,348.97,32.51,33,60.57,0.322,99.23,34.15,30.89
BATT-011,21,349.62,34.66,34,48.15,0.224,99.19,32.9,32.72
BATT-011,22,349.46,36.55,36,52.59,0.383,99.15,33.47,35.07
BATT-011,23,349.66,33.89,37,51.96,0.268,99.12,33.54,32.56
BATT-011,24,350.63,32.96,39,66.83,0.414,99.08,34.32,32.21
BATT-011,25,348.61,36.94,40,65.34,0.197,99.04,33.09,34.18
BATT-011,26,347.74,33.1,42,49.89,0.331,99.0,32.51,32.54
BATT-011,27,349.16,36.86,44,46.67,0.193,98.97,34.51,34.92
BATT-011,28,348.71,35.78,46,60.06,0.301,98.93,34.54,32.18
BATT-011,29,347.2,35.31,48,58.68,0.317,98.89,34.29,32.42
BATT-011,30,351.0,36.68,49,62.89,0.292,98.86,35.17,34.38
BATT-011,31,350.04,35.44,50,49.07,0.3,98.83,34.09,33.41
BATT-011,32,350.11,35.14,52,59.76,0.418,98.79,34.65,33.48
BATT-011,33,349.33,31.4,54,51.03,0.514,98.75,34.09,30.51
BATT-011,34,349.89,34.44,55,59.16,0.367,98.71,34.25,32.9
BATT-011,35,349.2,37.15,57,55.2,0.271,98.67,34.92,34.79
BATT-011,36,350.17,34.55,59,66.82,0.345,98.63,36.92,32.37
